index,name,type_code,type_name,addressable,parent_index,region,area,city,settlement,act_date,url
188767,Владимировка,О,Отделение почтовой связи,1,188699,Ленинградская область,Приозерский район,Владимировка,,2010-12-03,https://pochtovyindex.ru/index/188767/
188769,Починок,О,Отделение почтовой связи,1,188699,Ленинградская область,Приозерский район,Починок,,2010-12-03,https://pochtovyindex.ru/index/188769/
188800,Выборг,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2010-01-19,https://pochtovyindex.ru/index/188800/
188801,Выборг 1,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188801/
188802,Выборг 2,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188802/
188804,Выборг 4,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188804/
188805,Выборг 5,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188805/
188807,Выборг 7,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188807/
188808,Выборг 8,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2014-08-29,https://pochtovyindex.ru/index/188808/
188809,Выборг 9,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188809/
188810,Выборг 10,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188810/
188811,Выборг 11,О,Отделение почтовой связи,1,188899,Ленинградская область,Выборгский район,Выборг,,2000-10-30,https://pochtovyindex.ru/index/188811/
188814,Рощино Уооп Пк,ТИ,Технический индекс,0,188816,Ленинградская область,Выборгский район,Рощино,,2023-08-31,https://pochtovyindex.ru/index/188814/
188815,Рощино Уооп Приоритет,ТИ,Технический индекс,0,188816,Ленинградская область,Выборгский район,Рощино,,2023-08-31,https://pochtovyindex.ru/index/188815/
188816,Рощино Уооп,УООП,УООП,0,188899,Ленинградская область,Выборгский район,Рощино,,2024-05-13,https://pochtovyindex.ru/index/188816/
188819,Выборг Почтамт Уч. Тары,ТИ,Технический индекс,0,188899,Ленинградская область,Выборгский район,Выборг,,2006-11-14,https://pochtovyindex.ru/index/188819/
